Archetype,Attribute,Level,Cost
MAGICIAN,SprintSpeed,89,15
MAGICIAN,SprintSpeed,90,20
MAGICIAN,SprintSpeed,91,20
MAGICIAN,SprintSpeed,92,20
MAGICIAN,SprintSpeed,93,20
MAGICIAN,SprintSpeed,94,20
MAGICIAN,SprintSpeed,95,25
MAGICIAN,SprintSpeed,96,30
MAGICIAN,SprintSpeed,97,35
MAGICIAN,SprintSpeed,98,40
MAGICIAN,SprintSpeed,99,45
MAGICIAN,AttackPositioning,40,1
MAGICIAN,AttackPositioning,41,1
MAGICIAN,AttackPositioning,42,1
MAGICIAN,AttackPositioning,43,1
MAGICIAN,AttackPositioning,44,1
MAGICIAN,AttackPositioning,45,1
MAGICIAN,AttackPositioning,46,1
MAGICIAN,AttackPositioning,47,1
MAGICIAN,AttackPositioning,48,1
MAGICIAN,AttackPositioning,49,1
MAGICIAN,AttackPositioning,50,1
MAGICIAN,AttackPositioning,51,1
MAGICIAN,AttackPositioning,52,1
MAGICIAN,AttackPositioning,53,1
MAGICIAN,AttackPositioning,54,1
MAGICIAN,AttackPositioning,55,1
MAGICIAN,AttackPositioning,56,1
MAGICIAN,AttackPositioning,57,1
MAGICIAN,AttackPositioning,58,1
MAGICIAN,AttackPositioning,59,1
MAGICIAN,AttackPositioning,60,1
MAGICIAN,AttackPositioning,61,1
MAGICIAN,AttackPositioning,62,1
MAGICIAN,AttackPositioning,63,1
MAGICIAN,AttackPositioning,64,2
MAGICIAN,AttackPositioning,65,2
MAGICIAN,AttackPositioning,66,2
MAGICIAN,AttackPositioning,67,2
MAGICIAN,AttackPositioning,68,2
MAGICIAN,AttackPositioning,69,2
MAGICIAN,AttackPositioning,70,3
MAGICIAN,AttackPositioning,71,3
MAGICIAN,AttackPositioning,72,3
MAGICIAN,AttackPositioning,73,3
MAGICIAN,AttackPositioning,74,3
MAGICIAN,AttackPositioning,75,4
MAGICIAN,AttackPositioning,76,4
MAGICIAN,AttackPositioning,77,4
MAGICIAN,AttackPositioning,78,4
MAGICIAN,AttackPositioning,79,4
MAGICIAN,AttackPositioning,80,5
MAGICIAN,AttackPositioning,81,5
MAGICIAN,AttackPositioning,82,5
MAGICIAN,AttackPositioning,83,5
MAGICIAN,AttackPositioning,84,5
MAGICIAN,AttackPositioning,85,8
MAGICIAN,AttackPositioning,86,8
MAGICIAN,AttackPositioning,87,8
MAGICIAN,AttackPositioning,88,8
MAGICIAN,AttackPositioning,89,8
MAGICIAN,AttackPositioning,90,11
MAGICIAN,AttackPositioning,91,11
MAGICIAN,AttackPositioning,92,11
MAGICIAN,AttackPositioning,93,11
MAGICIAN,AttackPositioning,94,11
MAGICIAN,AttackPositioning,95,13
MAGICIAN,AttackPositioning,96,16
MAGICIAN,AttackPositioning,97,19
MAGICIAN,AttackPositioning,98,22
MAGICIAN,AttackPositioning,99,24
MAGICIAN,Finishing,40,1
MAGICIAN,Finishing,41,1
MAGICIAN,Finishing,42,1
MAGICIAN,Finishing,43,1
MAGICIAN,Finishing,44,1
MAGICIAN,Finishing,45,1
MAGICIAN,Finishing,46,1
MAGICIAN,Finishing,47,1
MAGICIAN,Finishing,48,1
MAGICIAN,Finishing,49,1
MAGICIAN,Finishing,50,1
MAGICIAN,Finishing,51,1
MAGICIAN,Finishing,52,1
MAGICIAN,Finishing,53,1
MAGICIAN,Finishing,54,1
MAGICIAN,Finishing,55,1
MAGICIAN,Finishing,56,1
MAGICIAN,Finishing,57,1
MAGICIAN,Finishing,58,1
MAGICIAN,Finishing,59,1
MAGICIAN,Finishing,60,2
MAGICIAN,Finishing,61,2
MAGICIAN,Finishing,62,2
MAGICIAN,Finishing,63,2
MAGICIAN,Finishing,64,3
MAGICIAN,Finishing,65,3
MAGICIAN,Finishing,66,3
MAGICIAN,Finishing,67,3
MAGICIAN,Finishing,68,3
MAGICIAN,Finishing,69,3
MAGICIAN,Finishing,70,4
MAGICIAN,Finishing,71,4
MAGICIAN,Finishing,72,4
MAGICIAN,Finishing,73,4
MAGICIAN,Finishing,74,4
MAGICIAN,Finishing,75,6
MAGICIAN,Finishing,76,6
MAGICIAN,Finishing,77,6
MAGICIAN,Finishing,78,6
MAGICIAN,Finishing,79,6
MAGICIAN,Finishing,80,7
MAGICIAN,Finishing,81,7
MAGICIAN,Finishing,82,7
MAGICIAN,Finishing,83,7
MAGICIAN,Finishing,84,7
MAGICIAN,Finishing,85,11
MAGICIAN,Finishing,86,11
MAGICIAN,Finishing,87,11
MAGICIAN,Finishing,88,11
MAGICIAN,Finishing,89,11
MAGICIAN,Finishing,90,15
MAGICIAN,Finishing,91,15
MAGICIAN,Finishing,92,15
MAGICIAN,Finishing,93,15
MAGICIAN,Finishing,94,15
MAGICIAN,Finishing,95,18
MAGICIAN,Finishing,96,22
MAGICIAN,Finishing,97,26
MAGICIAN,Finishing,98,30
MAGICIAN,Finishing,99,33
MAGICIAN,ShotPower,40,1
MAGICIAN,ShotPower,41,1
MAGICIAN,ShotPower,42,1
MAGICIAN,ShotPower,43,1
MAGICIAN,ShotPower,44,1
MAGICIAN,ShotPower,45,1
MAGICIAN,ShotPower,46,1
MAGICIAN,ShotPower,47,1
MAGICIAN,ShotPower,48,1
MAGICIAN,ShotPower,49,1
MAGICIAN,ShotPower,50,1
MAGICIAN,ShotPower,51,1
MAGICIAN,ShotPower,52,1
MAGICIAN,ShotPower,53,1
MAGICIAN,ShotPower,54,1
MAGICIAN,ShotPower,55,1
MAGICIAN,ShotPower,56,1
MAGICIAN,ShotPower,57,1
MAGICIAN,ShotPower,58,1
MAGICIAN,ShotPower,59,1
MAGICIAN,ShotPower,60,2
MAGICIAN,ShotPower,61,2
MAGICIAN,ShotPower,62,2
MAGICIAN,ShotPower,63,2
MAGICIAN,ShotPower,64,3
MAGICIAN,ShotPower,65,3
MAGICIAN,ShotPower,66,3
MAGICIAN,ShotPower,67,3
MAGICIAN,ShotPower,68,3
MAGICIAN,ShotPower,69,3
MAGICIAN,ShotPower,70,4
MAGICIAN,ShotPower,71,4
MAGICIAN,ShotPower,72,4
MAGICIAN,ShotPower,73,4
MAGICIAN,ShotPower,74,4
MAGICIAN,ShotPower,75,6
MAGICIAN,ShotPower,76,6
MAGICIAN,ShotPower,77,6
MAGICIAN,ShotPower,78,6
MAGICIAN,ShotPower,79,6
MAGICIAN,ShotPower,80,7
MAGICIAN,ShotPower,81,7
MAGICIAN,ShotPower,82,7
MAGICIAN,ShotPower,83,7
MAGICIAN,ShotPower,84,7
MAGICIAN,ShotPower,85,11
MAGICIAN,ShotPower,86,11
MAGICIAN,ShotPower,87,11
MAGICIAN,ShotPower,88,11
MAGICIAN,ShotPower,89,11
MAGICIAN,ShotPower,90,15
MAGICIAN,ShotPower,91,15
MAGICIAN,ShotPower,92,15
MAGICIAN,ShotPower,93,15
MAGICIAN,ShotPower,94,15
MAGICIAN,ShotPower,95,18
MAGICIAN,ShotPower,96,22
MAGICIAN,ShotPower,97,26
MAGICIAN,ShotPower,98,30
MAGICIAN,ShotPower,99,33
MAGICIAN,LongShots,40,1
MAGICIAN,LongShots,41,1
MAGICIAN,LongShots,42,1
MAGICIAN,LongShots,43,1
MAGICIAN,LongShots,44,1
MAGICIAN,LongShots,45,1
MAGICIAN,LongShots,46,1
MAGICIAN,LongShots,47,1
MAGICIAN,LongShots,48,1
MAGICIAN,LongShots,49,1
MAGICIAN,LongShots,50,1
MAGICIAN,LongShots,51,1
MAGICIAN,LongShots,52,1
MAGICIAN,LongShots,53,1
MAGICIAN,LongShots,54,1
MAGICIAN,LongShots,55,1
MAGICIAN,LongShots,56,1
MAGICIAN,LongShots,57,1
MAGICIAN,LongShots,58,1
MAGICIAN,LongShots,59,1
MAGICIAN,LongShots,60,2
MAGICIAN,LongShots,61,2
MAGICIAN,LongShots,62,2
MAGICIAN,LongShots,63,2
MAGICIAN,LongShots,64,3
MAGICIAN,LongShots,65,3
MAGICIAN,LongShots,66,3
MAGICIAN,LongShots,67,3
MAGICIAN,LongShots,68,3
MAGICIAN,LongShots,69,3
MAGICIAN,LongShots,70,4
MAGICIAN,LongShots,71,4
MAGICIAN,LongShots,72,4
MAGICIAN,LongShots,73,4
MAGICIAN,LongShots,74,4
MAGICIAN,LongShots,75,6
MAGICIAN,LongShots,76,6
MAGICIAN,LongShots,77,6
MAGICIAN,LongShots,78,6
MAGICIAN,LongShots,79,6
MAGICIAN,LongShots,80,7
MAGICIAN,LongShots,81,7
MAGICIAN,LongShots,82,7
MAGICIAN,LongShots,83,7
MAGICIAN,LongShots,84,7
MAGICIAN,LongShots,85,11
MAGICIAN,LongShots,86,11
MAGICIAN,LongShots,87,11
MAGICIAN,LongShots,88,11
MAGICIAN,LongShots,89,11
MAGICIAN,LongShots,90,15
MAGICIAN,LongShots,91,15
MAGICIAN,LongShots,92,15
MAGICIAN,LongShots,93,15
MAGICIAN,LongShots,94,15
MAGICIAN,LongShots,95,18
MAGICIAN,LongShots,96,22
MAGICIAN,LongShots,97,26
MAGICIAN,LongShots,98,30
MAGICIAN,LongShots,99,33
MAGICIAN,Volleys,40,1
MAGICIAN,Volleys,41,1
MAGICIAN,Volleys,42,1
MAGICIAN,Volleys,43,1
MAGICIAN,Volleys,44,1
MAGICIAN,Volleys,45,1
MAGICIAN,Volleys,46,1
MAGICIAN,Volleys,47,1
MAGICIAN,Volleys,48,1
MAGICIAN,Volleys,49,1
MAGICIAN,Volleys,50,1
MAGICIAN,Volleys,51,1
MAGICIAN,Volleys,52,1
MAGICIAN,Volleys,53,1
MAGICIAN,Volleys,54,1
MAGICIAN,Volleys,55,1
MAGICIAN,Volleys,56,1
MAGICIAN,Volleys,57,1
MAGICIAN,Volleys,58,1
MAGICIAN,Volleys,59,1
MAGICIAN,Volleys,60,1
MAGICIAN,Volleys,61,1
MAGICIAN,Volleys,62,1
MAGICIAN,Volleys,63,1
MAGICIAN,Volleys,64,2
MAGICIAN,Volleys,65,2
MAGICIAN,Volleys,66,2
MAGICIAN,Volleys,67,2
MAGICIAN,Volleys,68,2
MAGICIAN,Volleys,69,2
MAGICIAN,Volleys,70,3
MAGICIAN,Volleys,71,3
MAGICIAN,Volleys,72,3
MAGICIAN,Volleys,73,3
MAGICIAN,Volleys,74,3
MAGICIAN,Volleys,75,4
MAGICIAN,Volleys,76,4
MAGICIAN,Volleys,77,4
MAGICIAN,Volleys,78,4
MAGICIAN,Volleys,79,4
MAGICIAN,Volleys,80,5
MAGICIAN,Volleys,81,5
MAGICIAN,Volleys,82,5
MAGICIAN,Volleys,83,5
MAGICIAN,Volleys,84,5
MAGICIAN,Volleys,85,8
MAGICIAN,Volleys,86,8
MAGICIAN,Volleys,87,8
MAGICIAN,Volleys,88,8
MAGICIAN,Volleys,89,8
MAGICIAN,Volleys,90,11
MAGICIAN,Volleys,91,11
MAGICIAN,Volleys,92,11
MAGICIAN,Volleys,93,11
MAGICIAN,Volleys,94,11
MAGICIAN,Volleys,95,13
MAGICIAN,Volleys,96,16
MAGICIAN,Volleys,97,19
MAGICIAN,Volleys,98,22
MAGICIAN,Volleys,99,24
MAGICIAN,Penalties,40,1
MAGICIAN,Penalties,41,1
MAGICIAN,Penalties,42,1
MAGICIAN,Penalties,43,1
MAGICIAN,Penalties,44,1
MAGICIAN,Penalties,45,1
MAGICIAN,Penalties,46,1
MAGICIAN,Penalties,47,1
MAGICIAN,Penalties,48,1
MAGICIAN,Penalties,49,1
MAGICIAN,Penalties,50,1
MAGICIAN,Penalties,51,1
MAGICIAN,Penalties,52,1
MAGICIAN,Penalties,53,1
MAGICIAN,Penalties,54,1
MAGICIAN,Penalties,55,1
MAGICIAN,Penalties,56,1
MAGICIAN,Penalties,57,1
MAGICIAN,Penalties,58,1
MAGICIAN,Penalties,59,1
MAGICIAN,Penalties,60,1
MAGICIAN,Penalties,61,1
MAGICIAN,Penalties,62,1
MAGICIAN,Penalties,63,1
MAGICIAN,Penalties,64,2
MAGICIAN,Penalties,65,2
MAGICIAN,Penalties,66,2
MAGICIAN,Penalties,67,2
MAGICIAN,Penalties,68,2
MAGICIAN,Penalties,69,2
MAGICIAN,Penalties,70,3
MAGICIAN,Penalties,71,3
MAGICIAN,Penalties,72,3
MAGICIAN,Penalties,73,3
MAGICIAN,Penalties,74,3
MAGICIAN,Penalties,75,4
MAGICIAN,Penalties,76,4
MAGICIAN,Penalties,77,4
MAGICIAN,Penalties,78,4
MAGICIAN,Penalties,79,4
MAGICIAN,Penalties,80,5
MAGICIAN,Penalties,81,5
MAGICIAN,Penalties,82,5
MAGICIAN,Penalties,83,5
MAGICIAN,Penalties,84,5
MAGICIAN,Penalties,85,8
MAGICIAN,Penalties,86,8
MAGICIAN,Penalties,87,8
MAGICIAN,Penalties,88,8
MAGICIAN,Penalties,89,8
MAGICIAN,Penalties,90,11
MAGICIAN,Penalties,91,11
MAGICIAN,Penalties,92,11
MAGICIAN,Penalties,93,11
MAGICIAN,Penalties,94,11
MAGICIAN,Penalties,95,13
MAGICIAN,Penalties,96,16
MAGICIAN,Penalties,97,19
MAGICIAN,Penalties,98,22
MAGICIAN,Penalties,99,24
MAGICIAN,Vision,40,1
MAGICIAN,Vision,41,1
MAGICIAN,Vision,42,1
MAGICIAN,Vision,43,1
MAGICIAN,Vision,44,1
MAGICIAN,Vision,45,1
MAGICIAN,Vision,46,1
MAGICIAN,Vision,47,1
MAGICIAN,Vision,48,1
MAGICIAN,Vision,49,1
MAGICIAN,Vision,50,1
MAGICIAN,Vision,51,1
MAGICIAN,Vision,52,1
MAGICIAN,Vision,53,1
MAGICIAN,Vision,54,1
MAGICIAN,Vision,55,1
MAGICIAN,Vision,56,1
MAGICIAN,Vision,57,1
MAGICIAN,Vision,58,1
MAGICIAN,Vision,59,1
MAGICIAN,Vision,60,2
MAGICIAN,Vision,61,2
MAGICIAN,Vision,62,2
MAGICIAN,Vision,63,2
MAGICIAN,Vision,64,3
MAGICIAN,Vision,65,3
MAGICIAN,Vision,66,3
MAGICIAN,Vision,67,3
MAGICIAN,Vision,68,3
MAGICIAN,Vision,69,3
MAGICIAN,Vision,70,4
MAGICIAN,Vision,71,4
MAGICIAN,Vision,72,4
MAGICIAN,Vision,73,4
MAGICIAN,Vision,74,4
MAGICIAN,Vision,75,6
MAGICIAN,Vision,76,6
MAGICIAN,Vision,77,6
MAGICIAN,Vision,78,6
MAGICIAN,Vision,79,6
MAGICIAN,Vision,80,7
MAGICIAN,Vision,81,7
MAGICIAN,Vision,82,7
MAGICIAN,Vision,83,7
MAGICIAN,Vision,84,7
MAGICIAN,Vision,85,11
MAGICIAN,Vision,86,11
MAGICIAN,Vision,87,11
MAGICIAN,Vision,88,11
MAGICIAN,Vision,89,11
MAGICIAN,Vision,90,15
MAGICIAN,Vision,91,15
MAGICIAN,Vision,92,15
MAGICIAN,Vision,93,15
MAGICIAN,Vision,94,15
MAGICIAN,Vision,95,18
MAGICIAN,Vision,96,22
MAGICIAN,Vision,97,26
MAGICIAN,Vision,98,30
MAGICIAN,Vision,99,33
MAGICIAN,Crossing,40,1
MAGICIAN,Crossing,41,1
MAGICIAN,Crossing,42,1
MAGICIAN,Crossing,43,1
MAGICIAN,Crossing,44,1
MAGICIAN,Crossing,45,1
MAGICIAN,Crossing,46,1
MAGICIAN,Crossing,47,1
MAGICIAN,Crossing,48,1
MAGICIAN,Crossing,49,1
MAGICIAN,Crossing,50,1
MAGICIAN,Crossing,51,1
MAGICIAN,Crossing,52,1
MAGICIAN,Crossing,53,1
MAGICIAN,Crossing,54,1
MAGICIAN,Crossing,55,1
MAGICIAN,Crossing,56,1
MAGICIAN,Crossing,57,1
MAGICIAN,Crossing,58,1
MAGICIAN,Crossing,59,1
MAGICIAN,Crossing,60,2
MAGICIAN,Crossing,61,2
MAGICIAN,Crossing,62,2
MAGICIAN,Crossing,63,2
MAGICIAN,Crossing,64,3
MAGICIAN,Crossing,65,3
MAGICIAN,Crossing,66,3
MAGICIAN,Crossing,67,3
MAGICIAN,Crossing,68,3
MAGICIAN,Crossing,69,3
MAGICIAN,Crossing,70,4
MAGICIAN,Crossing,71,4
MAGICIAN,Crossing,72,4
MAGICIAN,Crossing,73,4
MAGICIAN,Crossing,74,4
MAGICIAN,Crossing,75,6
MAGICIAN,Crossing,76,6
MAGICIAN,Crossing,77,6
MAGICIAN,Crossing,78,6
MAGICIAN,Crossing,79,6
MAGICIAN,Crossing,80,7
MAGICIAN,Crossing,81,7
MAGICIAN,Crossing,82,7
MAGICIAN,Crossing,83,7
MAGICIAN,Crossing,84,7
MAGICIAN,Crossing,85,11
MAGICIAN,Crossing,86,11
MAGICIAN,Crossing,87,11
MAGICIAN,Crossing,88,11
MAGICIAN,Crossing,89,11
MAGICIAN,Crossing,90,15
MAGICIAN,Crossing,91,15
MAGICIAN,Crossing,92,15
MAGICIAN,Crossing,93,15
MAGICIAN,Crossing,94,15
MAGICIAN,Crossing,95,18
MAGICIAN,Crossing,96,22
MAGICIAN,Crossing,97,26
MAGICIAN,Crossing,98,30
MAGICIAN,Crossing,99,33
MAGICIAN,FKAccuracy,40,1
MAGICIAN,FKAccuracy,41,1
MAGICIAN,FKAccuracy,42,1
MAGICIAN,FKAccuracy,43,1
MAGICIAN,FKAccuracy,44,1
MAGICIAN,FKAccuracy,45,1
MAGICIAN,FKAccuracy,46,1
MAGICIAN,FKAccuracy,47,1
MAGICIAN,FKAccuracy,48,1
MAGICIAN,FKAccuracy,49,1
MAGICIAN,FKAccuracy,50,1
MAGICIAN,FKAccuracy,51,1
MAGICIAN,FKAccuracy,52,1
MAGICIAN,FKAccuracy,53,1
MAGICIAN,FKAccuracy,54,1
MAGICIAN,FKAccuracy,55,1
MAGICIAN,FKAccuracy,56,1
MAGICIAN,FKAccuracy,57,1
MAGICIAN,FKAccuracy,58,1
MAGICIAN,FKAccuracy,59,1
MAGICIAN,FKAccuracy,60,1
MAGICIAN,FKAccuracy,61,1
MAGICIAN,FKAccuracy,62,1
MAGICIAN,FKAccuracy,63,1
MAGICIAN,FKAccuracy,64,2
MAGICIAN,FKAccuracy,65,2
MAGICIAN,FKAccuracy,66,2
MAGICIAN,FKAccuracy,67,2
MAGICIAN,FKAccuracy,68,2
MAGICIAN,FKAccuracy,69,2
MAGICIAN,FKAccuracy,70,3
MAGICIAN,FKAccuracy,71,3
MAGICIAN,FKAccuracy,72,3
MAGICIAN,FKAccuracy,73,3
MAGICIAN,FKAccuracy,74,3
MAGICIAN,FKAccuracy,75,4
MAGICIAN,FKAccuracy,76,4
MAGICIAN,FKAccuracy,77,4
MAGICIAN,FKAccuracy,78,4
MAGICIAN,FKAccuracy,79,4
MAGICIAN,FKAccuracy,80,5
MAGICIAN,FKAccuracy,81,5
MAGICIAN,FKAccuracy,82,5
MAGICIAN,FKAccuracy,83,5
MAGICIAN,FKAccuracy,84,5
MAGICIAN,FKAccuracy,85,8
MAGICIAN,FKAccuracy,86,8
MAGICIAN,FKAccuracy,87,8
MAGICIAN,FKAccuracy,88,8
MAGICIAN,FKAccuracy,89,8
MAGICIAN,FKAccuracy,90,11
MAGICIAN,FKAccuracy,91,11
MAGICIAN,FKAccuracy,92,11
MAGICIAN,FKAccuracy,93,11
MAGICIAN,FKAccuracy,94,11
MAGICIAN,FKAccuracy,95,13
MAGICIAN,FKAccuracy,96,16
MAGICIAN,FKAccuracy,97,19
MAGICIAN,FKAccuracy,98,22
MAGICIAN,FKAccuracy,99,24
MAGICIAN,ShortPassing,40,2
MAGICIAN,ShortPassing,41,2
MAGICIAN,ShortPassing,42,2
MAGICIAN,ShortPassing,43,2
MAGICIAN,ShortPassing,44,2
MAGICIAN,ShortPassing,45,2
MAGICIAN,ShortPassing,46,2
MAGICIAN,ShortPassing,47,2
MAGICIAN,ShortPassing,48,2
MAGICIAN,ShortPassing,49,2
MAGICIAN,ShortPassing,50,2
MAGICIAN,ShortPassing,51,2
MAGICIAN,ShortPassing,52,2
MAGICIAN,ShortPassing,53,2
MAGICIAN,ShortPassing,54,2
MAGICIAN,ShortPassing,55,2
MAGICIAN,ShortPassing,56,2
MAGICIAN,ShortPassing,57,2
MAGICIAN,ShortPassing,58,2
MAGICIAN,ShortPassing,59,2
MAGICIAN,ShortPassing,60,3
MAGICIAN,ShortPassing,61,3
MAGICIAN,ShortPassing,62,3
MAGICIAN,ShortPassing,63,3
MAGICIAN,ShortPassing,64,4
MAGICIAN,ShortPassing,65,4
MAGICIAN,ShortPassing,66,4
MAGICIAN,ShortPassing,67,5
MAGICIAN,ShortPassing,68,5
MAGICIAN,ShortPassing,69,5
MAGICIAN,ShortPassing,70,6
MAGICIAN,ShortPassing,71,6
MAGICIAN,ShortPassing,72,6
MAGICIAN,ShortPassing,73,6
MAGICIAN,ShortPassing,74,6
MAGICIAN,ShortPassing,75,8
MAGICIAN,ShortPassing,76,8
MAGICIAN,ShortPassing,77,8
MAGICIAN,ShortPassing,78,8
MAGICIAN,ShortPassing,79,8
MAGICIAN,ShortPassing,80,10
MAGICIAN,ShortPassing,81,10
MAGICIAN,ShortPassing,82,10
MAGICIAN,ShortPassing,83,10
MAGICIAN,ShortPassing,84,10
MAGICIAN,ShortPassing,85,15
MAGICIAN,ShortPassing,86,15
MAGICIAN,ShortPassing,87,15
MAGICIAN,ShortPassing,88,15
MAGICIAN,ShortPassing,89,15
MAGICIAN,ShortPassing,90,20
MAGICIAN,ShortPassing,91,20
MAGICIAN,ShortPassing,92,20
MAGICIAN,ShortPassing,93,20
MAGICIAN,ShortPassing,94,20
MAGICIAN,ShortPassing,95,25
MAGICIAN,ShortPassing,96,30
MAGICIAN,ShortPassing,97,35
MAGICIAN,ShortPassing,98,40
MAGICIAN,ShortPassing,99,45
MAGICIAN,LongPassing,40,1
MAGICIAN,LongPassing,41,1
MAGICIAN,LongPassing,42,1
MAGICIAN,LongPassing,43,1
MAGICIAN,LongPassing,44,1
MAGICIAN,LongPassing,45,1
MAGICIAN,LongPassing,46,1
MAGICIAN,LongPassing,47,1
MAGICIAN,LongPassing,48,1
MAGICIAN,LongPassing,49,1
MAGICIAN,LongPassing,50,1
MAGICIAN,LongPassing,51,1
MAGICIAN,LongPassing,52,1
MAGICIAN,LongPassing,53,1
MAGICIAN,LongPassing,54,1
MAGICIAN,LongPassing,55,1
MAGICIAN,LongPassing,56,1
MAGICIAN,LongPassing,57,1
MAGICIAN,LongPassing,58,1
MAGICIAN,LongPassing,59,1
MAGICIAN,LongPassing,60,2
MAGICIAN,LongPassing,61,2
MAGICIAN,LongPassing,62,2
MAGICIAN,LongPassing,63,2
MAGICIAN,LongPassing,64,3
MAGICIAN,LongPassing,65,3
MAGICIAN,LongPassing,66,3
MAGICIAN,LongPassing,67,3
MAGICIAN,LongPassing,68,3
MAGICIAN,LongPassing,69,3
MAGICIAN,LongPassing,70,4
MAGICIAN,LongPassing,71,4
MAGICIAN,LongPassing,72,4
MAGICIAN,LongPassing,73,4
MAGICIAN,LongPassing,74,4
MAGICIAN,LongPassing,75,6
MAGICIAN,LongPassing,76,6
MAGICIAN,LongPassing,77,6
MAGICIAN,LongPassing,78,6
MAGICIAN,LongPassing,79,6
MAGICIAN,LongPassing,80,7
MAGICIAN,LongPassing,81,7
MAGICIAN,LongPassing,82,7
MAGICIAN,LongPassing,83,7
MAGICIAN,LongPassing,84,7
MAGICIAN,LongPassing,85,11
MAGICIAN,LongPassing,86,11
MAGICIAN,LongPassing,87,11
MAGICIAN,LongPassing,88,11
MAGICIAN,LongPassing,89,11
MAGICIAN,LongPassing,90,15
MAGICIAN,LongPassing,91,15
MAGICIAN,LongPassing,92,15
MAGICIAN,LongPassing,93,15
MAGICIAN,LongPassing,94,15
