Archetype,Attribute,Level,Cost
TARGET,StandingTackle,83,10
TARGET,StandingTackle,84,10
TARGET,StandingTackle,85,15
TARGET,StandingTackle,86,15
TARGET,StandingTackle,87,15
TARGET,StandingTackle,88,15
TARGET,StandingTackle,89,15
TARGET,StandingTackle,90,20
TARGET,StandingTackle,91,20
TARGET,StandingTackle,92,20
TARGET,StandingTackle,93,20
TARGET,StandingTackle,94,20
TARGET,StandingTackle,95,25
TARGET,StandingTackle,96,30
TARGET,StandingTackle,97,35
TARGET,StandingTackle,98,40
TARGET,StandingTackle,99,45
TARGET,SlidingTackle,40,1
TARGET,SlidingTackle,41,1
TARGET,SlidingTackle,42,1
TARGET,SlidingTackle,43,1
TARGET,SlidingTackle,44,1
TARGET,SlidingTackle,45,1
TARGET,SlidingTackle,46,1
TARGET,SlidingTackle,47,1
TARGET,SlidingTackle,48,1
TARGET,SlidingTackle,49,1
TARGET,SlidingTackle,50,1
TARGET,SlidingTackle,51,1
TARGET,SlidingTackle,52,1
TARGET,SlidingTackle,53,1
TARGET,SlidingTackle,54,1
TARGET,SlidingTackle,55,1
TARGET,SlidingTackle,56,1
TARGET,SlidingTackle,57,1
TARGET,SlidingTackle,58,1
TARGET,SlidingTackle,59,1
TARGET,SlidingTackle,60,2
TARGET,SlidingTackle,61,2
TARGET,SlidingTackle,62,2
TARGET,SlidingTackle,63,2
TARGET,SlidingTackle,64,3
TARGET,SlidingTackle,65,3
TARGET,SlidingTackle,66,3
TARGET,SlidingTackle,67,3
TARGET,SlidingTackle,68,3
TARGET,SlidingTackle,69,3
TARGET,SlidingTackle,70,4
TARGET,SlidingTackle,71,4
TARGET,SlidingTackle,72,4
TARGET,SlidingTackle,73,4
TARGET,SlidingTackle,74,4
TARGET,SlidingTackle,75,6
TARGET,SlidingTackle,76,6
TARGET,SlidingTackle,77,6
TARGET,SlidingTackle,78,6
TARGET,SlidingTackle,79,6
TARGET,SlidingTackle,80,7
TARGET,SlidingTackle,81,7
TARGET,SlidingTackle,82,7
TARGET,SlidingTackle,83,7
TARGET,SlidingTackle,84,7
TARGET,SlidingTackle,85,11
TARGET,SlidingTackle,86,11
TARGET,SlidingTackle,87,11
TARGET,SlidingTackle,88,11
TARGET,SlidingTackle,89,11
TARGET,SlidingTackle,90,15
TARGET,SlidingTackle,91,15
TARGET,SlidingTackle,92,15
TARGET,SlidingTackle,93,15
TARGET,SlidingTackle,94,15
TARGET,SlidingTackle,95,18
TARGET,SlidingTackle,96,22
TARGET,SlidingTackle,97,26
TARGET,SlidingTackle,98,30
TARGET,SlidingTackle,99,33
TARGET,Jumping,40,1
TARGET,Jumping,41,1
TARGET,Jumping,42,1
TARGET,Jumping,43,1
TARGET,Jumping,44,1
TARGET,Jumping,45,1
TARGET,Jumping,46,1
TARGET,Jumping,47,1
TARGET,Jumping,48,1
TARGET,Jumping,49,1
TARGET,Jumping,50,1
TARGET,Jumping,51,1
TARGET,Jumping,52,1
TARGET,Jumping,53,1
TARGET,Jumping,54,1
TARGET,Jumping,55,1
TARGET,Jumping,56,1
TARGET,Jumping,57,1
TARGET,Jumping,58,1
TARGET,Jumping,59,1
TARGET,Jumping,60,1
TARGET,Jumping,61,1
TARGET,Jumping,62,1
TARGET,Jumping,63,1
TARGET,Jumping,64,1
TARGET,Jumping,65,1
TARGET,Jumping,66,1
TARGET,Jumping,67,2
TARGET,Jumping,68,2
TARGET,Jumping,69,2
TARGET,Jumping,70,2
TARGET,Jumping,71,2
TARGET,Jumping,72,2
TARGET,Jumping,73,2
TARGET,Jumping,74,2
TARGET,Jumping,75,3
TARGET,Jumping,76,3
TARGET,Jumping,77,3
TARGET,Jumping,78,3
TARGET,Jumping,79,3
TARGET,Jumping,80,3
TARGET,Jumping,81,3
TARGET,Jumping,82,3
TARGET,Jumping,83,3
TARGET,Jumping,84,3
TARGET,Jumping,85,6
TARGET,Jumping,86,6
TARGET,Jumping,87,6
TARGET,Jumping,88,6
TARGET,Jumping,89,6
TARGET,Jumping,90,8
TARGET,Jumping,91,8
TARGET,Jumping,92,8
TARGET,Jumping,93,8
TARGET,Jumping,94,8
TARGET,Jumping,95,9
TARGET,Jumping,96,12
TARGET,Jumping,97,14
TARGET,Jumping,98,16
TARGET,Jumping,99,18
TARGET,Stamina,40,1
TARGET,Stamina,41,1
TARGET,Stamina,42,1
TARGET,Stamina,43,1
TARGET,Stamina,44,1
TARGET,Stamina,45,1
TARGET,Stamina,46,1
TARGET,Stamina,47,1
TARGET,Stamina,48,1
TARGET,Stamina,49,1
TARGET,Stamina,50,1
TARGET,Stamina,51,1
TARGET,Stamina,52,1
TARGET,Stamina,53,1
TARGET,Stamina,54,1
TARGET,Stamina,55,1
TARGET,Stamina,56,1
TARGET,Stamina,57,1
TARGET,Stamina,58,1
TARGET,Stamina,59,1
TARGET,Stamina,60,1
TARGET,Stamina,61,1
TARGET,Stamina,62,1
TARGET,Stamina,63,1
TARGET,Stamina,64,2
TARGET,Stamina,65,2
TARGET,Stamina,66,2
TARGET,Stamina,67,2
TARGET,Stamina,68,2
TARGET,Stamina,69,2
TARGET,Stamina,70,3
TARGET,Stamina,71,3
TARGET,Stamina,72,3
TARGET,Stamina,73,3
TARGET,Stamina,74,3
TARGET,Stamina,75,4
TARGET,Stamina,76,4
TARGET,Stamina,77,4
TARGET,Stamina,78,4
TARGET,Stamina,79,4
TARGET,Stamina,80,5
TARGET,Stamina,81,5
TARGET,Stamina,82,5
TARGET,Stamina,83,5
TARGET,Stamina,84,5
TARGET,Stamina,85,8
TARGET,Stamina,86,8
TARGET,Stamina,87,8
TARGET,Stamina,88,8
TARGET,Stamina,89,8
TARGET,Stamina,90,11
TARGET,Stamina,91,11
TARGET,Stamina,92,11
TARGET,Stamina,93,11
TARGET,Stamina,94,11
TARGET,Stamina,95,13
TARGET,Stamina,96,16
TARGET,Stamina,97,19
TARGET,Stamina,98,22
TARGET,Stamina,99,24
TARGET,Strength,40,1
TARGET,Strength,41,1
TARGET,Strength,42,1
TARGET,Strength,43,1
TARGET,Strength,44,1
TARGET,Strength,45,1
TARGET,Strength,46,1
TARGET,Strength,47,1
TARGET,Strength,48,1
TARGET,Strength,49,1
TARGET,Strength,50,1
TARGET,Strength,51,1
TARGET,Strength,52,1
TARGET,Strength,53,1
TARGET,Strength,54,1
TARGET,Strength,55,1
TARGET,Strength,56,1
TARGET,Strength,57,1
TARGET,Strength,58,1
TARGET,Strength,59,1
TARGET,Strength,60,1
TARGET,Strength,61,1
TARGET,Strength,62,1
TARGET,Strength,63,1
TARGET,Strength,64,2
TARGET,Strength,65,2
TARGET,Strength,66,2
TARGET,Strength,67,2
TARGET,Strength,68,2
TARGET,Strength,69,2
TARGET,Strength,70,3
TARGET,Strength,71,3
TARGET,Strength,72,3
TARGET,Strength,73,3
TARGET,Strength,74,3
TARGET,Strength,75,4
TARGET,Strength,76,4
TARGET,Strength,77,4
TARGET,Strength,78,4
TARGET,Strength,79,4
TARGET,Strength,80,5
TARGET,Strength,81,5
TARGET,Strength,82,5
TARGET,Strength,83,5
TARGET,Strength,84,5
TARGET,Strength,85,8
TARGET,Strength,86,8
TARGET,Strength,87,8
TARGET,Strength,88,8
TARGET,Strength,89,8
TARGET,Strength,90,11
TARGET,Strength,91,11
TARGET,Strength,92,11
TARGET,Strength,93,11
TARGET,Strength,94,11
TARGET,Strength,95,13
TARGET,Strength,96,16
TARGET,Strength,97,19
TARGET,Strength,98,22
TARGET,Strength,99,24
TARGET,Aggression,40,1
TARGET,Aggression,41,1
TARGET,Aggression,42,1
TARGET,Aggression,43,1
TARGET,Aggression,44,1
TARGET,Aggression,45,1
TARGET,Aggression,46,1
TARGET,Aggression,47,1
TARGET,Aggression,48,1
TARGET,Aggression,49,1
TARGET,Aggression,50,1
TARGET,Aggression,51,1
TARGET,Aggression,52,1
TARGET,Aggression,53,1
TARGET,Aggression,54,1
TARGET,Aggression,55,1
TARGET,Aggression,56,1
TARGET,Aggression,57,1
TARGET,Aggression,58,1
TARGET,Aggression,59,1
TARGET,Aggression,60,1
TARGET,Aggression,61,1
TARGET,Aggression,62,1
TARGET,Aggression,63,1
TARGET,Aggression,64,2
TARGET,Aggression,65,2
TARGET,Aggression,66,2
TARGET,Aggression,67,2
TARGET,Aggression,68,2
TARGET,Aggression,69,2
TARGET,Aggression,70,3
TARGET,Aggression,71,3
TARGET,Aggression,72,3
TARGET,Aggression,73,3
TARGET,Aggression,74,3
TARGET,Aggression,75,4
TARGET,Aggression,76,4
TARGET,Aggression,77,4
TARGET,Aggression,78,4
TARGET,Aggression,79,4
TARGET,Aggression,80,5
TARGET,Aggression,81,5
TARGET,Aggression,82,5
TARGET,Aggression,83,5
TARGET,Aggression,84,5
TARGET,Aggression,85,8
TARGET,Aggression,86,8
TARGET,Aggression,87,8
TARGET,Aggression,88,8
TARGET,Aggression,89,8
TARGET,Aggression,90,11
TARGET,Aggression,91,11
TARGET,Aggression,92,11
TARGET,Aggression,93,11
TARGET,Aggression,94,11
TARGET,Aggression,95,13
TARGET,Aggression,96,16
TARGET,Aggression,97,19
TARGET,Aggression,98,22
TARGET,Aggression,99,24
RECYCLER,Acceleration,40,2
RECYCLER,Acceleration,41,2
RECYCLER,Acceleration,42,2
RECYCLER,Acceleration,43,2
RECYCLER,Acceleration,44,2
RECYCLER,Acceleration,45,2
RECYCLER,Acceleration,46,2
RECYCLER,Acceleration,47,2
RECYCLER,Acceleration,48,2
RECYCLER,Acceleration,49,2
RECYCLER,Acceleration,50,2
RECYCLER,Acceleration,51,2
RECYCLER,Acceleration,52,2
RECYCLER,Acceleration,53,2
RECYCLER,Acceleration,54,2
RECYCLER,Acceleration,55,2
RECYCLER,Acceleration,56,2
RECYCLER,Acceleration,57,2
RECYCLER,Acceleration,58,2
RECYCLER,Acceleration,59,2
RECYCLER,Acceleration,60,3
RECYCLER,Acceleration,61,3
RECYCLER,Acceleration,62,3
RECYCLER,Acceleration,63,3
RECYCLER,Acceleration,64,4
RECYCLER,Acceleration,65,4
RECYCLER,Acceleration,66,4
RECYCLER,Acceleration,67,5
RECYCLER,Acceleration,68,5
RECYCLER,Acceleration,69,5
RECYCLER,Acceleration,70,6
RECYCLER,Acceleration,71,6
RECYCLER,Acceleration,72,6
RECYCLER,Acceleration,73,6
RECYCLER,Acceleration,74,6
RECYCLER,Acceleration,75,8
RECYCLER,Acceleration,76,8
RECYCLER,Acceleration,77,8
RECYCLER,Acceleration,78,8
RECYCLER,Acceleration,79,8
RECYCLER,Acceleration,80,10
RECYCLER,Acceleration,81,10
RECYCLER,Acceleration,82,10
RECYCLER,Acceleration,83,10
RECYCLER,Acceleration,84,10
RECYCLER,Acceleration,85,15
RECYCLER,Acceleration,86,15
RECYCLER,Acceleration,87,15
RECYCLER,Acceleration,88,15
RECYCLER,Acceleration,89,15
RECYCLER,Acceleration,90,20
RECYCLER,Acceleration,91,20
RECYCLER,Acceleration,92,20
RECYCLER,Acceleration,93,20
RECYCLER,Acceleration,94,20
RECYCLER,Acceleration,95,25
RECYCLER,Acceleration,96,30
RECYCLER,Acceleration,97,35
RECYCLER,Acceleration,98,40
RECYCLER,Acceleration,99,45
RECYCLER,SprintSpeed,40,2
RECYCLER,SprintSpeed,41,2
RECYCLER,SprintSpeed,42,2
RECYCLER,SprintSpeed,43,2
RECYCLER,SprintSpeed,44,2
RECYCLER,SprintSpeed,45,2
RECYCLER,SprintSpeed,46,2
RECYCLER,SprintSpeed,47,2
RECYCLER,SprintSpeed,48,2
RECYCLER,SprintSpeed,49,2
RECYCLER,SprintSpeed,50,2
RECYCLER,SprintSpeed,51,2
RECYCLER,SprintSpeed,52,2
RECYCLER,SprintSpeed,53,2
RECYCLER,SprintSpeed,54,2
RECYCLER,SprintSpeed,55,2
RECYCLER,SprintSpeed,56,2
RECYCLER,SprintSpeed,57,2
RECYCLER,SprintSpeed,58,2
RECYCLER,SprintSpeed,59,2
RECYCLER,SprintSpeed,60,3
RECYCLER,SprintSpeed,61,3
RECYCLER,SprintSpeed,62,3
RECYCLER,SprintSpeed,63,3
RECYCLER,SprintSpeed,64,4
RECYCLER,SprintSpeed,65,4
RECYCLER,SprintSpeed,66,4
RECYCLER,SprintSpeed,67,5
RECYCLER,SprintSpeed,68,5
RECYCLER,SprintSpeed,69,5
RECYCLER,SprintSpeed,70,6
RECYCLER,SprintSpeed,71,6
RECYCLER,SprintSpeed,72,6
RECYCLER,SprintSpeed,73,6
RECYCLER,SprintSpeed,74,6
RECYCLER,SprintSpeed,75,8
RECYCLER,SprintSpeed,76,8
RECYCLER,SprintSpeed,77,8
RECYCLER,SprintSpeed,78,8
RECYCLER,SprintSpeed,79,8
RECYCLER,SprintSpeed,80,10
RECYCLER,SprintSpeed,81,10
RECYCLER,SprintSpeed,82,10
RECYCLER,SprintSpeed,83,10
RECYCLER,SprintSpeed,84,10
RECYCLER,SprintSpeed,85,15
RECYCLER,SprintSpeed,86,15
RECYCLER,SprintSpeed,87,15
RECYCLER,SprintSpeed,88,15
RECYCLER,SprintSpeed,89,15
RECYCLER,SprintSpeed,90,20
RECYCLER,SprintSpeed,91,20
RECYCLER,SprintSpeed,92,20
RECYCLER,SprintSpeed,93,20
RECYCLER,SprintSpeed,94,20
RECYCLER,SprintSpeed,95,25
RECYCLER,SprintSpeed,96,30
RECYCLER,SprintSpeed,97,35
RECYCLER,SprintSpeed,98,40
RECYCLER,SprintSpeed,99,45
RECYCLER,AttackPositioning,40,1
RECYCLER,AttackPositioning,41,1
RECYCLER,AttackPositioning,42,1
RECYCLER,AttackPositioning,43,1
RECYCLER,AttackPositioning,44,1
RECYCLER,AttackPositioning,45,1
RECYCLER,AttackPositioning,46,1
RECYCLER,AttackPositioning,47,1
RECYCLER,AttackPositioning,48,1
RECYCLER,AttackPositioning,49,1
RECYCLER,AttackPositioning,50,1
RECYCLER,AttackPositioning,51,1
RECYCLER,AttackPositioning,52,1
RECYCLER,AttackPositioning,53,1
RECYCLER,AttackPositioning,54,1
RECYCLER,AttackPositioning,55,1
RECYCLER,AttackPositioning,56,1
RECYCLER,AttackPositioning,57,1
RECYCLER,AttackPositioning,58,1
RECYCLER,AttackPositioning,59,1
RECYCLER,AttackPositioning,60,1
RECYCLER,AttackPositioning,61,1
RECYCLER,AttackPositioning,62,1
RECYCLER,AttackPositioning,63,1
RECYCLER,AttackPositioning,64,2
RECYCLER,AttackPositioning,65,2
RECYCLER,AttackPositioning,66,2
RECYCLER,AttackPositioning,67,2
RECYCLER,AttackPositioning,68,2
RECYCLER,AttackPositioning,69,2
RECYCLER,AttackPositioning,70,3
RECYCLER,AttackPositioning,71,3
RECYCLER,AttackPositioning,72,3
RECYCLER,AttackPositioning,73,3
RECYCLER,AttackPositioning,74,3
RECYCLER,AttackPositioning,75,4
RECYCLER,AttackPositioning,76,4
RECYCLER,AttackPositioning,77,4
RECYCLER,AttackPositioning,78,4
RECYCLER,AttackPositioning,79,4
RECYCLER,AttackPositioning,80,5
RECYCLER,AttackPositioning,81,5
RECYCLER,AttackPositioning,82,5
RECYCLER,AttackPositioning,83,5
RECYCLER,AttackPositioning,84,5
RECYCLER,AttackPositioning,85,8
RECYCLER,AttackPositioning,86,8
RECYCLER,AttackPositioning,87,8
RECYCLER,AttackPositioning,88,8
RECYCLER,AttackPositioning,89,8
RECYCLER,AttackPositioning,90,11
RECYCLER,AttackPositioning,91,11
RECYCLER,AttackPositioning,92,11
RECYCLER,AttackPositioning,93,11
RECYCLER,AttackPositioning,94,11
RECYCLER,AttackPositioning,95,13
RECYCLER,AttackPositioning,96,16
RECYCLER,AttackPositioning,97,19
RECYCLER,AttackPositioning,98,22
RECYCLER,AttackPositioning,99,24
RECYCLER,Finishing,40,2
RECYCLER,Finishing,41,2
RECYCLER,Finishing,42,2
RECYCLER,Finishing,43,2
RECYCLER,Finishing,44,2
RECYCLER,Finishing,45,2
RECYCLER,Finishing,46,2
RECYCLER,Finishing,47,2
RECYCLER,Finishing,48,2
RECYCLER,Finishing,49,2
RECYCLER,Finishing,50,2
RECYCLER,Finishing,51,2
RECYCLER,Finishing,52,2
RECYCLER,Finishing,53,2
RECYCLER,Finishing,54,2
RECYCLER,Finishing,55,2
RECYCLER,Finishing,56,2
RECYCLER,Finishing,57,2
RECYCLER,Finishing,58,2
RECYCLER,Finishing,59,2
RECYCLER,Finishing,60,3
RECYCLER,Finishing,61,3
RECYCLER,Finishing,62,3
RECYCLER,Finishing,63,3
RECYCLER,Finishing,64,4
RECYCLER,Finishing,65,4
RECYCLER,Finishing,66,4
RECYCLER,Finishing,67,5
RECYCLER,Finishing,68,5
RECYCLER,Finishing,69,5
RECYCLER,Finishing,70,6
RECYCLER,Finishing,71,6
RECYCLER,Finishing,72,6
RECYCLER,Finishing,73,6
RECYCLER,Finishing,74,6
RECYCLER,Finishing,75,8
RECYCLER,Finishing,76,8
RECYCLER,Finishing,77,8
RECYCLER,Finishing,78,8
RECYCLER,Finishing,79,8
RECYCLER,Finishing,80,10
RECYCLER,Finishing,81,10
RECYCLER,Finishing,82,10
RECYCLER,Finishing,83,10
RECYCLER,Finishing,84,10
RECYCLER,Finishing,85,15
RECYCLER,Finishing,86,15
RECYCLER,Finishing,87,15
RECYCLER,Finishing,88,15
RECYCLER,Finishing,89,15
RECYCLER,Finishing,90,20
RECYCLER,Finishing,91,20
RECYCLER,Finishing,92,20
RECYCLER,Finishing,93,20
RECYCLER,Finishing,94,20
RECYCLER,Finishing,95,25
RECYCLER,Finishing,96,30
RECYCLER,Finishing,97,35
RECYCLER,Finishing,98,40
RECYCLER,Finishing,99,45
RECYCLER,ShotPower,40,1
RECYCLER,ShotPower,41,1
RECYCLER,ShotPower,42,1
RECYCLER,ShotPower,43,1
RECYCLER,ShotPower,44,1
RECYCLER,ShotPower,45,1
RECYCLER,ShotPower,46,1
RECYCLER,ShotPower,47,1
RECYCLER,ShotPower,48,1
RECYCLER,ShotPower,49,1
RECYCLER,ShotPower,50,1
RECYCLER,ShotPower,51,1
RECYCLER,ShotPower,52,1
RECYCLER,ShotPower,53,1
RECYCLER,ShotPower,54,1
RECYCLER,ShotPower,55,1
RECYCLER,ShotPower,56,1
RECYCLER,ShotPower,57,1
RECYCLER,ShotPower,58,1
RECYCLER,ShotPower,59,1
RECYCLER,ShotPower,60,2
RECYCLER,ShotPower,61,2
RECYCLER,ShotPower,62,2
RECYCLER,ShotPower,63,2
RECYCLER,ShotPower,64,3
RECYCLER,ShotPower,65,3
RECYCLER,ShotPower,66,3
RECYCLER,ShotPower,67,3
RECYCLER,ShotPower,68,3
RECYCLER,ShotPower,69,3
RECYCLER,ShotPower,70,4
RECYCLER,ShotPower,71,4
RECYCLER,ShotPower,72,4
RECYCLER,ShotPower,73,4
RECYCLER,ShotPower,74,4
RECYCLER,ShotPower,75,6
RECYCLER,ShotPower,76,6
RECYCLER,ShotPower,77,6
RECYCLER,ShotPower,78,6
RECYCLER,ShotPower,79,6
RECYCLER,ShotPower,80,7
RECYCLER,ShotPower,81,7
RECYCLER,ShotPower,82,7
RECYCLER,ShotPower,83,7
RECYCLER,ShotPower,84,7
RECYCLER,ShotPower,85,11
RECYCLER,ShotPower,86,11
RECYCLER,ShotPower,87,11
RECYCLER,ShotPower,88,11
RECYCLER,ShotPower,89,11
RECYCLER,ShotPower,90,15
RECYCLER,ShotPower,91,15
RECYCLER,ShotPower,92,15
RECYCLER,ShotPower,93,15
RECYCLER,ShotPower,94,15
RECYCLER,ShotPower,95,18
RECYCLER,ShotPower,96,22
RECYCLER,ShotPower,97,26
RECYCLER,ShotPower,98,30
RECYCLER,ShotPower,99,33
RECYCLER,LongShots,40,1
RECYCLER,LongShots,41,1
RECYCLER,LongShots,42,1
RECYCLER,LongShots,43,1
RECYCLER,LongShots,44,1
RECYCLER,LongShots,45,1
RECYCLER,LongShots,46,1
RECYCLER,LongShots,47,1
RECYCLER,LongShots,48,1
RECYCLER,LongShots,49,1
RECYCLER,LongShots,50,1
RECYCLER,LongShots,51,1
RECYCLER,LongShots,52,1
RECYCLER,LongShots,53,1
RECYCLER,LongShots,54,1
RECYCLER,LongShots,55,1
RECYCLER,LongShots,56,1
RECYCLER,LongShots,57,1
RECYCLER,LongShots,58,1
RECYCLER,LongShots,59,1
RECYCLER,LongShots,60,1
RECYCLER,LongShots,61,1
RECYCLER,LongShots,62,1
RECYCLER,LongShots,63,1
RECYCLER,LongShots,64,2
RECYCLER,LongShots,65,2
RECYCLER,LongShots,66,2
RECYCLER,LongShots,67,2
RECYCLER,LongShots,68,2
RECYCLER,LongShots,69,2
RECYCLER,LongShots,70,3
RECYCLER,LongShots,71,3
RECYCLER,LongShots,72,3
RECYCLER,LongShots,73,3
RECYCLER,LongShots,74,3
RECYCLER,LongShots,75,4
RECYCLER,LongShots,76,4
RECYCLER,LongShots,77,4
RECYCLER,LongShots,78,4
RECYCLER,LongShots,79,4
RECYCLER,LongShots,80,5
RECYCLER,LongShots,81,5
RECYCLER,LongShots,82,5
RECYCLER,LongShots,83,5
RECYCLER,LongShots,84,5
RECYCLER,LongShots,85,8
RECYCLER,LongShots,86,8
RECYCLER,LongShots,87,8
RECYCLER,LongShots,88,8
RECYCLER,LongShots,89,8
RECYCLER,LongShots,90,11
RECYCLER,LongShots,91,11
RECYCLER,LongShots,92,11
RECYCLER,LongShots,93,11
RECYCLER,LongShots,94,11
RECYCLER,LongShots,95,13
RECYCLER,LongShots,96,16
RECYCLER,LongShots,97,19
RECYCLER,LongShots,98,22
RECYCLER,LongShots,99,24
RECYCLER,Volleys,40,1
RECYCLER,Volleys,41,1
RECYCLER,Volleys,42,1
RECYCLER,Volleys,43,1
RECYCLER,Volleys,44,1
RECYCLER,Volleys,45,1
RECYCLER,Volleys,46,1
RECYCLER,Volleys,47,1
RECYCLER,Volleys,48,1
RECYCLER,Volleys,49,1
RECYCLER,Volleys,50,1
RECYCLER,Volleys,51,1
RECYCLER,Volleys,52,1
RECYCLER,Volleys,53,1
RECYCLER,Volleys,54,1
RECYCLER,Volleys,55,1
RECYCLER,Volleys,56,1
RECYCLER,Volleys,57,1
RECYCLER,Volleys,58,1
RECYCLER,Volleys,59,1
RECYCLER,Volleys,60,1
RECYCLER,Volleys,61,1
RECYCLER,Volleys,62,1
RECYCLER,Volleys,63,1
RECYCLER,Volleys,64,2
RECYCLER,Volleys,65,2
RECYCLER,Volleys,66,2
RECYCLER,Volleys,67,2
RECYCLER,Volleys,68,2
RECYCLER,Volleys,69,2
RECYCLER,Volleys,70,3
RECYCLER,Volleys,71,3
RECYCLER,Volleys,72,3
RECYCLER,Volleys,73,3
RECYCLER,Volleys,74,3
RECYCLER,Volleys,75,4
RECYCLER,Volleys,76,4
RECYCLER,Volleys,77,4
RECYCLER,Volleys,78,4
RECYCLER,Volleys,79,4
RECYCLER,Volleys,80,5
RECYCLER,Volleys,81,5
RECYCLER,Volleys,82,5
RECYCLER,Volleys,83,5
RECYCLER,Volleys,84,5
RECYCLER,Volleys,85,8
RECYCLER,Volleys,86,8
RECYCLER,Volleys,87,8
RECYCLER,Volleys,88,8
RECYCLER,Volleys,89,8
RECYCLER,Volleys,90,11
RECYCLER,Volleys,91,11
RECYCLER,Volleys,92,11
RECYCLER,Volleys,93,11
RECYCLER,Volleys,94,11
RECYCLER,Volleys,95,13
RECYCLER,Volleys,96,16
RECYCLER,Volleys,97,19
RECYCLER,Volleys,98,22
RECYCLER,Volleys,99,24
RECYCLER,Penalties,40,1
RECYCLER,Penalties,41,1
RECYCLER,Penalties,42,1
RECYCLER,Penalties,43,1
RECYCLER,Penalties,44,1
RECYCLER,Penalties,45,1
RECYCLER,Penalties,46,1
RECYCLER,Penalties,47,1
RECYCLER,Penalties,48,1
RECYCLER,Penalties,49,1
RECYCLER,Penalties,50,1
RECYCLER,Penalties,51,1
RECYCLER,Penalties,52,1
RECYCLER,Penalties,53,1
RECYCLER,Penalties,54,1
RECYCLER,Penalties,55,1
RECYCLER,Penalties,56,1
RECYCLER,Penalties,57,1
RECYCLER,Penalties,58,1
RECYCLER,Penalties,59,1
RECYCLER,Penalties,60,1
RECYCLER,Penalties,61,1
RECYCLER,Penalties,62,1
RECYCLER,Penalties,63,1
RECYCLER,Penalties,64,2
RECYCLER,Penalties,65,2
RECYCLER,Penalties,66,2
RECYCLER,Penalties,67,2
RECYCLER,Penalties,68,2
RECYCLER,Penalties,69,2
RECYCLER,Penalties,70,3
