Archetype,Attribute,Level,Cost
CREATOR,Reactions,92,11
CREATOR,Reactions,93,11
CREATOR,Reactions,94,11
CREATOR,Reactions,95,13
CREATOR,Reactions,96,16
CREATOR,Reactions,97,19
CREATOR,Reactions,98,22
CREATOR,Reactions,99,24
CREATOR,BallControl,40,1
CREATOR,BallControl,41,1
CREATOR,BallControl,42,1
CREATOR,BallControl,43,1
CREATOR,BallControl,44,1
CREATOR,BallControl,45,1
CREATOR,BallControl,46,1
CREATOR,BallControl,47,1
CREATOR,BallControl,48,1
CREATOR,BallControl,49,1
CREATOR,BallControl,50,1
CREATOR,BallControl,51,1
CREATOR,BallControl,52,1
CREATOR,BallControl,53,1
CREATOR,BallControl,54,1
CREATOR,BallControl,55,1
CREATOR,BallControl,56,1
CREATOR,BallControl,57,1
CREATOR,BallControl,58,1
CREATOR,BallControl,59,1
CREATOR,BallControl,60,2
CREATOR,BallControl,61,2
CREATOR,BallControl,62,2
CREATOR,BallControl,63,2
CREATOR,BallControl,64,3
CREATOR,BallControl,65,3
CREATOR,BallControl,66,3
CREATOR,BallControl,67,3
CREATOR,BallControl,68,3
CREATOR,BallControl,69,3
CREATOR,BallControl,70,4
CREATOR,BallControl,71,4
CREATOR,BallControl,72,4
CREATOR,BallControl,73,4
CREATOR,BallControl,74,4
CREATOR,BallControl,75,6
CREATOR,BallControl,76,6
CREATOR,BallControl,77,6
CREATOR,BallControl,78,6
CREATOR,BallControl,79,6
CREATOR,BallControl,80,7
CREATOR,BallControl,81,7
CREATOR,BallControl,82,7
CREATOR,BallControl,83,7
CREATOR,BallControl,84,7
CREATOR,BallControl,85,11
CREATOR,BallControl,86,11
CREATOR,BallControl,87,11
CREATOR,BallControl,88,11
CREATOR,BallControl,89,11
CREATOR,BallControl,90,15
CREATOR,BallControl,91,15
CREATOR,BallControl,92,15
CREATOR,BallControl,93,15
CREATOR,BallControl,94,15
CREATOR,BallControl,95,18
CREATOR,BallControl,96,22
CREATOR,BallControl,97,26
CREATOR,BallControl,98,30
CREATOR,BallControl,99,33
CREATOR,Dribbling,40,2
CREATOR,Dribbling,41,2
CREATOR,Dribbling,42,2
CREATOR,Dribbling,43,2
CREATOR,Dribbling,44,2
CREATOR,Dribbling,45,2
CREATOR,Dribbling,46,2
CREATOR,Dribbling,47,2
CREATOR,Dribbling,48,2
CREATOR,Dribbling,49,2
CREATOR,Dribbling,50,2
CREATOR,Dribbling,51,2
CREATOR,Dribbling,52,2
CREATOR,Dribbling,53,2
CREATOR,Dribbling,54,2
CREATOR,Dribbling,55,2
CREATOR,Dribbling,56,2
CREATOR,Dribbling,57,2
CREATOR,Dribbling,58,2
CREATOR,Dribbling,59,2
CREATOR,Dribbling,60,3
CREATOR,Dribbling,61,3
CREATOR,Dribbling,62,3
CREATOR,Dribbling,63,3
CREATOR,Dribbling,64,4
CREATOR,Dribbling,65,4
CREATOR,Dribbling,66,4
CREATOR,Dribbling,67,5
CREATOR,Dribbling,68,5
CREATOR,Dribbling,69,5
CREATOR,Dribbling,70,6
CREATOR,Dribbling,71,6
CREATOR,Dribbling,72,6
CREATOR,Dribbling,73,6
CREATOR,Dribbling,74,6
CREATOR,Dribbling,75,8
CREATOR,Dribbling,76,8
CREATOR,Dribbling,77,8
CREATOR,Dribbling,78,8
CREATOR,Dribbling,79,8
CREATOR,Dribbling,80,10
CREATOR,Dribbling,81,10
CREATOR,Dribbling,82,10
CREATOR,Dribbling,83,10
CREATOR,Dribbling,84,10
CREATOR,Dribbling,85,15
CREATOR,Dribbling,86,15
CREATOR,Dribbling,87,15
CREATOR,Dribbling,88,15
CREATOR,Dribbling,89,15
CREATOR,Dribbling,90,20
CREATOR,Dribbling,91,20
CREATOR,Dribbling,92,20
CREATOR,Dribbling,93,20
CREATOR,Dribbling,94,20
CREATOR,Dribbling,95,25
CREATOR,Dribbling,96,30
CREATOR,Dribbling,97,35
CREATOR,Dribbling,98,40
CREATOR,Dribbling,99,45
CREATOR,Composure,40,1
CREATOR,Composure,41,1
CREATOR,Composure,42,1
CREATOR,Composure,43,1
CREATOR,Composure,44,1
CREATOR,Composure,45,1
CREATOR,Composure,46,1
CREATOR,Composure,47,1
CREATOR,Composure,48,1
CREATOR,Composure,49,1
CREATOR,Composure,50,1
CREATOR,Composure,51,1
CREATOR,Composure,52,1
CREATOR,Composure,53,1
CREATOR,Composure,54,1
CREATOR,Composure,55,1
CREATOR,Composure,56,1
CREATOR,Composure,57,1
CREATOR,Composure,58,1
CREATOR,Composure,59,1
CREATOR,Composure,60,2
CREATOR,Composure,61,2
CREATOR,Composure,62,2
CREATOR,Composure,63,2
CREATOR,Composure,64,3
CREATOR,Composure,65,3
CREATOR,Composure,66,3
CREATOR,Composure,67,3
CREATOR,Composure,68,3
CREATOR,Composure,69,3
CREATOR,Composure,70,4
CREATOR,Composure,71,4
CREATOR,Composure,72,4
CREATOR,Composure,73,4
CREATOR,Composure,74,4
CREATOR,Composure,75,6
CREATOR,Composure,76,6
CREATOR,Composure,77,6
CREATOR,Composure,78,6
CREATOR,Composure,79,6
CREATOR,Composure,80,7
CREATOR,Composure,81,7
CREATOR,Composure,82,7
CREATOR,Composure,83,7
CREATOR,Composure,84,7
CREATOR,Composure,85,11
CREATOR,Composure,86,11
CREATOR,Composure,87,11
CREATOR,Composure,88,11
CREATOR,Composure,89,11
CREATOR,Composure,90,15
CREATOR,Composure,91,15
CREATOR,Composure,92,15
CREATOR,Composure,93,15
CREATOR,Composure,94,15
CREATOR,Composure,95,18
CREATOR,Composure,96,22
CREATOR,Composure,97,26
CREATOR,Composure,98,30
CREATOR,Composure,99,33
CREATOR,Interceptions,40,2
CREATOR,Interceptions,41,2
CREATOR,Interceptions,42,2
CREATOR,Interceptions,43,2
CREATOR,Interceptions,44,2
CREATOR,Interceptions,45,2
CREATOR,Interceptions,46,2
CREATOR,Interceptions,47,2
CREATOR,Interceptions,48,2
CREATOR,Interceptions,49,2
CREATOR,Interceptions,50,2
CREATOR,Interceptions,51,2
CREATOR,Interceptions,52,2
CREATOR,Interceptions,53,2
CREATOR,Interceptions,54,2
CREATOR,Interceptions,55,2
CREATOR,Interceptions,56,2
CREATOR,Interceptions,57,2
CREATOR,Interceptions,58,2
CREATOR,Interceptions,59,2
CREATOR,Interceptions,60,3
CREATOR,Interceptions,61,3
CREATOR,Interceptions,62,3
CREATOR,Interceptions,63,3
CREATOR,Interceptions,64,4
CREATOR,Interceptions,65,4
CREATOR,Interceptions,66,4
CREATOR,Interceptions,67,5
CREATOR,Interceptions,68,5
CREATOR,Interceptions,69,5
CREATOR,Interceptions,70,6
CREATOR,Interceptions,71,6
CREATOR,Interceptions,72,6
CREATOR,Interceptions,73,6
CREATOR,Interceptions,74,6
CREATOR,Interceptions,75,8
CREATOR,Interceptions,76,8
CREATOR,Interceptions,77,8
CREATOR,Interceptions,78,8
CREATOR,Interceptions,79,8
CREATOR,Interceptions,80,10
CREATOR,Interceptions,81,10
CREATOR,Interceptions,82,10
CREATOR,Interceptions,83,10
CREATOR,Interceptions,84,10
CREATOR,Interceptions,85,15
CREATOR,Interceptions,86,15
CREATOR,Interceptions,87,15
CREATOR,Interceptions,88,15
CREATOR,Interceptions,89,15
CREATOR,Interceptions,90,20
CREATOR,Interceptions,91,20
CREATOR,Interceptions,92,20
CREATOR,Interceptions,93,20
CREATOR,Interceptions,94,20
CREATOR,Interceptions,95,25
CREATOR,Interceptions,96,30
CREATOR,Interceptions,97,35
CREATOR,Interceptions,98,40
CREATOR,Interceptions,99,45
CREATOR,Heading Accuracy,40,1
CREATOR,Heading Accuracy,41,1
CREATOR,Heading Accuracy,42,1
CREATOR,Heading Accuracy,43,1
CREATOR,Heading Accuracy,44,1
CREATOR,Heading Accuracy,45,1
CREATOR,Heading Accuracy,46,1
CREATOR,Heading Accuracy,47,1
CREATOR,Heading Accuracy,48,1
CREATOR,Heading Accuracy,49,1
CREATOR,Heading Accuracy,50,1
CREATOR,Heading Accuracy,51,1
CREATOR,Heading Accuracy,52,1
CREATOR,Heading Accuracy,53,1
CREATOR,Heading Accuracy,54,1
CREATOR,Heading Accuracy,55,1
CREATOR,Heading Accuracy,56,1
CREATOR,Heading Accuracy,57,1
CREATOR,Heading Accuracy,58,1
CREATOR,Heading Accuracy,59,1
CREATOR,Heading Accuracy,60,2
CREATOR,Heading Accuracy,61,2
CREATOR,Heading Accuracy,62,2
CREATOR,Heading Accuracy,63,2
CREATOR,Heading Accuracy,64,3
CREATOR,Heading Accuracy,65,3
CREATOR,Heading Accuracy,66,3
CREATOR,Heading Accuracy,67,3
CREATOR,Heading Accuracy,68,3
CREATOR,Heading Accuracy,69,3
CREATOR,Heading Accuracy,70,4
CREATOR,Heading Accuracy,71,4
CREATOR,Heading Accuracy,72,4
CREATOR,Heading Accuracy,73,4
CREATOR,Heading Accuracy,74,4
CREATOR,Heading Accuracy,75,6
CREATOR,Heading Accuracy,76,6
CREATOR,Heading Accuracy,77,6
CREATOR,Heading Accuracy,78,6
CREATOR,Heading Accuracy,79,6
CREATOR,Heading Accuracy,80,7
CREATOR,Heading Accuracy,81,7
CREATOR,Heading Accuracy,82,7
CREATOR,Heading Accuracy,83,7
CREATOR,Heading Accuracy,84,7
CREATOR,Heading Accuracy,85,11
CREATOR,Heading Accuracy,86,11
CREATOR,Heading Accuracy,87,11
CREATOR,Heading Accuracy,88,11
CREATOR,Heading Accuracy,89,11
CREATOR,Heading Accuracy,90,15
CREATOR,Heading Accuracy,91,15
CREATOR,Heading Accuracy,92,15
CREATOR,Heading Accuracy,93,15
CREATOR,Heading Accuracy,94,15
CREATOR,Heading Accuracy,95,18
CREATOR,Heading Accuracy,96,22
CREATOR,Heading Accuracy,97,26
CREATOR,Heading Accuracy,98,30
CREATOR,Heading Accuracy,99,33
CREATOR,DefAwareness,40,1
CREATOR,DefAwareness,41,1
CREATOR,DefAwareness,42,1
CREATOR,DefAwareness,43,1
CREATOR,DefAwareness,44,1
CREATOR,DefAwareness,45,1
CREATOR,DefAwareness,46,1
CREATOR,DefAwareness,47,1
CREATOR,DefAwareness,48,1
CREATOR,DefAwareness,49,1
CREATOR,DefAwareness,50,1
CREATOR,DefAwareness,51,1
CREATOR,DefAwareness,52,1
CREATOR,DefAwareness,53,1
CREATOR,DefAwareness,54,1
CREATOR,DefAwareness,55,1
CREATOR,DefAwareness,56,1
CREATOR,DefAwareness,57,1
CREATOR,DefAwareness,58,1
CREATOR,DefAwareness,59,1
CREATOR,DefAwareness,60,2
CREATOR,DefAwareness,61,2
CREATOR,DefAwareness,62,2
CREATOR,DefAwareness,63,2
CREATOR,DefAwareness,64,3
CREATOR,DefAwareness,65,3
CREATOR,DefAwareness,66,3
CREATOR,DefAwareness,67,3
CREATOR,DefAwareness,68,3
CREATOR,DefAwareness,69,3
CREATOR,DefAwareness,70,4
CREATOR,DefAwareness,71,4
CREATOR,DefAwareness,72,4
CREATOR,DefAwareness,73,4
CREATOR,DefAwareness,74,4
CREATOR,DefAwareness,75,6
CREATOR,DefAwareness,76,6
CREATOR,DefAwareness,77,6
CREATOR,DefAwareness,78,6
CREATOR,DefAwareness,79,6
CREATOR,DefAwareness,80,7
CREATOR,DefAwareness,81,7
CREATOR,DefAwareness,82,7
CREATOR,DefAwareness,83,7
CREATOR,DefAwareness,84,7
CREATOR,DefAwareness,85,11
CREATOR,DefAwareness,86,11
CREATOR,DefAwareness,87,11
CREATOR,DefAwareness,88,11
CREATOR,DefAwareness,89,11
CREATOR,DefAwareness,90,15
CREATOR,DefAwareness,91,15
CREATOR,DefAwareness,92,15
CREATOR,DefAwareness,93,15
CREATOR,DefAwareness,94,15
CREATOR,DefAwareness,95,18
CREATOR,DefAwareness,96,22
CREATOR,DefAwareness,97,26
CREATOR,DefAwareness,98,30
CREATOR,DefAwareness,99,33
CREATOR,StandingTackle,40,2
CREATOR,StandingTackle,41,2
CREATOR,StandingTackle,42,2
CREATOR,StandingTackle,43,2
CREATOR,StandingTackle,44,2
CREATOR,StandingTackle,45,2
CREATOR,StandingTackle,46,2
CREATOR,StandingTackle,47,2
CREATOR,StandingTackle,48,2
CREATOR,StandingTackle,49,2
CREATOR,StandingTackle,50,2
CREATOR,StandingTackle,51,2
CREATOR,StandingTackle,52,2
CREATOR,StandingTackle,53,2
CREATOR,StandingTackle,54,2
CREATOR,StandingTackle,55,2
CREATOR,StandingTackle,56,2
CREATOR,StandingTackle,57,2
CREATOR,StandingTackle,58,2
CREATOR,StandingTackle,59,2
CREATOR,StandingTackle,60,3
CREATOR,StandingTackle,61,3
CREATOR,StandingTackle,62,3
CREATOR,StandingTackle,63,3
CREATOR,StandingTackle,64,4
CREATOR,StandingTackle,65,4
CREATOR,StandingTackle,66,4
CREATOR,StandingTackle,67,5
CREATOR,StandingTackle,68,5
CREATOR,StandingTackle,69,5
CREATOR,StandingTackle,70,6
CREATOR,StandingTackle,71,6
CREATOR,StandingTackle,72,6
CREATOR,StandingTackle,73,6
CREATOR,StandingTackle,74,6
CREATOR,StandingTackle,75,8
CREATOR,StandingTackle,76,8
CREATOR,StandingTackle,77,8
CREATOR,StandingTackle,78,8
CREATOR,StandingTackle,79,8
CREATOR,StandingTackle,80,10
CREATOR,StandingTackle,81,10
CREATOR,StandingTackle,82,10
CREATOR,StandingTackle,83,10
CREATOR,StandingTackle,84,10
CREATOR,StandingTackle,85,15
CREATOR,StandingTackle,86,15
CREATOR,StandingTackle,87,15
CREATOR,StandingTackle,88,15
CREATOR,StandingTackle,89,15
CREATOR,StandingTackle,90,20
CREATOR,StandingTackle,91,20
CREATOR,StandingTackle,92,20
CREATOR,StandingTackle,93,20
CREATOR,StandingTackle,94,20
CREATOR,StandingTackle,95,25
CREATOR,StandingTackle,96,30
CREATOR,StandingTackle,97,35
CREATOR,StandingTackle,98,40
CREATOR,StandingTackle,99,45
CREATOR,SlidingTackle,40,1
CREATOR,SlidingTackle,41,1
CREATOR,SlidingTackle,42,1
CREATOR,SlidingTackle,43,1
CREATOR,SlidingTackle,44,1
CREATOR,SlidingTackle,45,1
CREATOR,SlidingTackle,46,1
CREATOR,SlidingTackle,47,1
CREATOR,SlidingTackle,48,1
CREATOR,SlidingTackle,49,1
CREATOR,SlidingTackle,50,1
CREATOR,SlidingTackle,51,1
CREATOR,SlidingTackle,52,1
CREATOR,SlidingTackle,53,1
CREATOR,SlidingTackle,54,1
CREATOR,SlidingTackle,55,1
CREATOR,SlidingTackle,56,1
CREATOR,SlidingTackle,57,1
CREATOR,SlidingTackle,58,1
CREATOR,SlidingTackle,59,1
CREATOR,SlidingTackle,60,2
CREATOR,SlidingTackle,61,2
CREATOR,SlidingTackle,62,2
CREATOR,SlidingTackle,63,2
CREATOR,SlidingTackle,64,3
CREATOR,SlidingTackle,65,3
CREATOR,SlidingTackle,66,3
CREATOR,SlidingTackle,67,3
CREATOR,SlidingTackle,68,3
CREATOR,SlidingTackle,69,3
CREATOR,SlidingTackle,70,4
CREATOR,SlidingTackle,71,4
CREATOR,SlidingTackle,72,4
CREATOR,SlidingTackle,73,4
CREATOR,SlidingTackle,74,4
CREATOR,SlidingTackle,75,6
CREATOR,SlidingTackle,76,6
CREATOR,SlidingTackle,77,6
CREATOR,SlidingTackle,78,6
CREATOR,SlidingTackle,79,6
CREATOR,SlidingTackle,80,7
CREATOR,SlidingTackle,81,7
CREATOR,SlidingTackle,82,7
CREATOR,SlidingTackle,83,7
CREATOR,SlidingTackle,84,7
CREATOR,SlidingTackle,85,11
CREATOR,SlidingTackle,86,11
CREATOR,SlidingTackle,87,11
CREATOR,SlidingTackle,88,11
CREATOR,SlidingTackle,89,11
CREATOR,SlidingTackle,90,15
CREATOR,SlidingTackle,91,15
CREATOR,SlidingTackle,92,15
CREATOR,SlidingTackle,93,15
CREATOR,SlidingTackle,94,15
CREATOR,SlidingTackle,95,18
CREATOR,SlidingTackle,96,22
CREATOR,SlidingTackle,97,26
CREATOR,SlidingTackle,98,30
CREATOR,SlidingTackle,99,33
CREATOR,Jumping,40,1
CREATOR,Jumping,41,1
CREATOR,Jumping,42,1
CREATOR,Jumping,43,1
CREATOR,Jumping,44,1
CREATOR,Jumping,45,1
CREATOR,Jumping,46,1
CREATOR,Jumping,47,1
CREATOR,Jumping,48,1
CREATOR,Jumping,49,1
CREATOR,Jumping,50,1
CREATOR,Jumping,51,1
CREATOR,Jumping,52,1
CREATOR,Jumping,53,1
CREATOR,Jumping,54,1
CREATOR,Jumping,55,1
CREATOR,Jumping,56,1
CREATOR,Jumping,57,1
CREATOR,Jumping,58,1
CREATOR,Jumping,59,1
CREATOR,Jumping,60,1
CREATOR,Jumping,61,1
CREATOR,Jumping,62,1
CREATOR,Jumping,63,1
CREATOR,Jumping,64,2
CREATOR,Jumping,65,2
CREATOR,Jumping,66,2
CREATOR,Jumping,67,2
CREATOR,Jumping,68,2
CREATOR,Jumping,69,2
CREATOR,Jumping,70,3
CREATOR,Jumping,71,3
CREATOR,Jumping,72,3
CREATOR,Jumping,73,3
CREATOR,Jumping,74,3
CREATOR,Jumping,75,4
CREATOR,Jumping,76,4
CREATOR,Jumping,77,4
CREATOR,Jumping,78,4
CREATOR,Jumping,79,4
CREATOR,Jumping,80,5
CREATOR,Jumping,81,5
CREATOR,Jumping,82,5
CREATOR,Jumping,83,5
CREATOR,Jumping,84,5
CREATOR,Jumping,85,8
CREATOR,Jumping,86,8
CREATOR,Jumping,87,8
CREATOR,Jumping,88,8
CREATOR,Jumping,89,8
CREATOR,Jumping,90,11
CREATOR,Jumping,91,11
CREATOR,Jumping,92,11
CREATOR,Jumping,93,11
CREATOR,Jumping,94,11
CREATOR,Jumping,95,13
CREATOR,Jumping,96,16
CREATOR,Jumping,97,19
CREATOR,Jumping,98,22
CREATOR,Jumping,99,24
CREATOR,Stamina,40,1
CREATOR,Stamina,41,1
CREATOR,Stamina,42,1
CREATOR,Stamina,43,1
CREATOR,Stamina,44,1
CREATOR,Stamina,45,1
CREATOR,Stamina,46,1
CREATOR,Stamina,47,1
CREATOR,Stamina,48,1
CREATOR,Stamina,49,1
CREATOR,Stamina,50,1
CREATOR,Stamina,51,1
CREATOR,Stamina,52,1
CREATOR,Stamina,53,1
CREATOR,Stamina,54,1
CREATOR,Stamina,55,1
CREATOR,Stamina,56,1
CREATOR,Stamina,57,1
CREATOR,Stamina,58,1
CREATOR,Stamina,59,1
CREATOR,Stamina,60,1
CREATOR,Stamina,61,1
CREATOR,Stamina,62,1
CREATOR,Stamina,63,1
CREATOR,Stamina,64,2
CREATOR,Stamina,65,2
CREATOR,Stamina,66,2
CREATOR,Stamina,67,2
CREATOR,Stamina,68,2
CREATOR,Stamina,69,2
CREATOR,Stamina,70,3
CREATOR,Stamina,71,3
CREATOR,Stamina,72,3
CREATOR,Stamina,73,3
CREATOR,Stamina,74,3
CREATOR,Stamina,75,4
CREATOR,Stamina,76,4
CREATOR,Stamina,77,4
CREATOR,Stamina,78,4
CREATOR,Stamina,79,4
CREATOR,Stamina,80,5
CREATOR,Stamina,81,5
CREATOR,Stamina,82,5
CREATOR,Stamina,83,5
CREATOR,Stamina,84,5
CREATOR,Stamina,85,8
CREATOR,Stamina,86,8
CREATOR,Stamina,87,8
CREATOR,Stamina,88,8
CREATOR,Stamina,89,8
CREATOR,Stamina,90,11
CREATOR,Stamina,91,11
CREATOR,Stamina,92,11
CREATOR,Stamina,93,11
CREATOR,Stamina,94,11
CREATOR,Stamina,95,13
CREATOR,Stamina,96,16
CREATOR,Stamina,97,19
CREATOR,Stamina,98,22
CREATOR,Stamina,99,24
CREATOR,Strength,40,1
CREATOR,Strength,41,1
CREATOR,Strength,42,1
CREATOR,Strength,43,1
CREATOR,Strength,44,1
CREATOR,Strength,45,1
CREATOR,Strength,46,1
CREATOR,Strength,47,1
CREATOR,Strength,48,1
CREATOR,Strength,49,1
CREATOR,Strength,50,1
CREATOR,Strength,51,1
CREATOR,Strength,52,1
CREATOR,Strength,53,1
CREATOR,Strength,54,1
CREATOR,Strength,55,1
CREATOR,Strength,56,1
CREATOR,Strength,57,1
CREATOR,Strength,58,1
CREATOR,Strength,59,1
CREATOR,Strength,60,2
CREATOR,Strength,61,2
CREATOR,Strength,62,2
CREATOR,Strength,63,2
CREATOR,Strength,64,3
CREATOR,Strength,65,3
CREATOR,Strength,66,3
CREATOR,Strength,67,3
CREATOR,Strength,68,3
CREATOR,Strength,69,3
CREATOR,Strength,70,4
CREATOR,Strength,71,4
CREATOR,Strength,72,4
CREATOR,Strength,73,4
CREATOR,Strength,74,4
CREATOR,Strength,75,6
CREATOR,Strength,76,6
CREATOR,Strength,77,6
CREATOR,Strength,78,6
CREATOR,Strength,79,6
CREATOR,Strength,80,7
CREATOR,Strength,81,7
CREATOR,Strength,82,7
CREATOR,Strength,83,7
CREATOR,Strength,84,7
CREATOR,Strength,85,11
CREATOR,Strength,86,11
CREATOR,Strength,87,11
CREATOR,Strength,88,11
CREATOR,Strength,89,11
CREATOR,Strength,90,15
CREATOR,Strength,91,15
CREATOR,Strength,92,15
CREATOR,Strength,93,15
CREATOR,Strength,94,15
CREATOR,Strength,95,18
CREATOR,Strength,96,22
CREATOR,Strength,97,26
CREATOR,Strength,98,30
CREATOR,Strength,99,33
CREATOR,Aggression,40,1
CREATOR,Aggression,41,1
CREATOR,Aggression,42,1
CREATOR,Aggression,43,1
CREATOR,Aggression,44,1
CREATOR,Aggression,45,1
CREATOR,Aggression,46,1
CREATOR,Aggression,47,1
CREATOR,Aggression,48,1
CREATOR,Aggression,49,1
CREATOR,Aggression,50,1
CREATOR,Aggression,51,1
CREATOR,Aggression,52,1
CREATOR,Aggression,53,1
CREATOR,Aggression,54,1
CREATOR,Aggression,55,1
CREATOR,Aggression,56,1
CREATOR,Aggression,57,1
CREATOR,Aggression,58,1
CREATOR,Aggression,59,1
CREATOR,Aggression,60,1
CREATOR,Aggression,61,1
CREATOR,Aggression,62,1
CREATOR,Aggression,63,1
CREATOR,Aggression,64,2
CREATOR,Aggression,65,2
CREATOR,Aggression,66,2
CREATOR,Aggression,67,2
CREATOR,Aggression,68,2
CREATOR,Aggression,69,2
CREATOR,Aggression,70,3
CREATOR,Aggression,71,3
CREATOR,Aggression,72,3
CREATOR,Aggression,73,3
CREATOR,Aggression,74,3
CREATOR,Aggression,75,4
CREATOR,Aggression,76,4
CREATOR,Aggression,77,4
CREATOR,Aggression,78,4
CREATOR,Aggression,79,4
CREATOR,Aggression,80,5
CREATOR,Aggression,81,5
CREATOR,Aggression,82,5
CREATOR,Aggression,83,5
CREATOR,Aggression,84,5
CREATOR,Aggression,85,8
CREATOR,Aggression,86,8
CREATOR,Aggression,87,8
CREATOR,Aggression,88,8
CREATOR,Aggression,89,8
CREATOR,Aggression,90,11
CREATOR,Aggression,91,11
CREATOR,Aggression,92,11
CREATOR,Aggression,93,11
CREATOR,Aggression,94,11
CREATOR,Aggression,95,13
CREATOR,Aggression,96,16
CREATOR,Aggression,97,19
CREATOR,Aggression,98,22
CREATOR,Aggression,99,24
SPARK,Acceleration,40,1
SPARK,Acceleration,41,1
SPARK,Acceleration,42,1
SPARK,Acceleration,43,1
SPARK,Acceleration,44,1
SPARK,Acceleration,45,1
SPARK,Acceleration,46,1
SPARK,Acceleration,47,1
SPARK,Acceleration,48,1
SPARK,Acceleration,49,1
SPARK,Acceleration,50,1
SPARK,Acceleration,51,1
SPARK,Acceleration,52,1
SPARK,Acceleration,53,1
SPARK,Acceleration,54,1
SPARK,Acceleration,55,1
SPARK,Acceleration,56,1
SPARK,Acceleration,57,1
SPARK,Acceleration,58,1
SPARK,Acceleration,59,1
SPARK,Acceleration,60,2
SPARK,Acceleration,61,2
SPARK,Acceleration,62,2
SPARK,Acceleration,63,2
SPARK,Acceleration,64,3
SPARK,Acceleration,65,3
SPARK,Acceleration,66,3
SPARK,Acceleration,67,3
SPARK,Acceleration,68,3
SPARK,Acceleration,69,3
SPARK,Acceleration,70,4
SPARK,Acceleration,71,4
SPARK,Acceleration,72,4
SPARK,Acceleration,73,4
SPARK,Acceleration,74,4
SPARK,Acceleration,75,6
SPARK,Acceleration,76,6
SPARK,Acceleration,77,6
SPARK,Acceleration,78,6
SPARK,Acceleration,79,6
SPARK,Acceleration,80,7
SPARK,Acceleration,81,7
SPARK,Acceleration,82,7
SPARK,Acceleration,83,7
SPARK,Acceleration,84,7
SPARK,Acceleration,85,11
SPARK,Acceleration,86,11
SPARK,Acceleration,87,11
SPARK,Acceleration,88,11
SPARK,Acceleration,89,11
